idx,program_id,record_id,tier,complexity,stage1_ok,stage2_source,stage3_ran,verdict,verdict_summary,syntax_ok,paragraph_score,identifier_score,judge_ran,judge_score,judge_detail
112,OBSQ4A,OBSQ4A,medium,18.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
113,IX111A,IX111A,medium,18.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
114,SQ211A,SQ211A,medium,18.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
115,IC114A,IC114A,medium,18.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
116,IC209A,IC209A,medium,18.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
117,SQ131A,SQ131A,medium,18.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
118,RL213A,RL213A,medium,18.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
119,IC112A,IC112A,medium,18.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
120,SQ121A,SQ121A,medium,18.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
121,SQ224A,SQ224A,medium,18.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
122,SQ204A,SQ204A,medium,18.90,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
123,OBSQ3A,OBSQ3A,medium,19.15,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
124,RL210A,RL210A,medium,19.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
125,IX110A,IX110A,medium,19.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
126,OBSQ5A,OBSQ5A,medium,19.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
127,RW102A,RW102A,medium,19.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
128,SQ203A,SQ203A,medium,19.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
129,IC233A,IC233A,medium,19.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
130,IC226A,IC226A,medium,20.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
131,IC228A,IC228A,medium,20.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
132,SQ132A,SQ132A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
133,IX218A,IX218A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
134,SQ153A,SQ153A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
135,IC101A,IC101A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
136,SQ151A,SQ151A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
137,RL116A,RL116A,medium,20.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
138,SQ135A,SQ135A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
139,SQ142A,SQ142A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
140,SQ152A,SQ152A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
141,SQ129A,SQ129A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
142,SQ128A,SQ128A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
143,SQ141A,SQ141A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
144,SQ229A,SQ229A,medium,20.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
145,SQ206A,SQ206A,medium,20.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
146,SQ139A,SQ139A,medium,20.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
147,SQ125A,SQ125A,medium,20.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
148,SQ147A,SQ147A,medium,20.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
149,SQ140A,SQ140A,medium,20.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
150,SQ110M,SQ110M,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
151,IX217A,IX217A,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
152,SQ127A,SQ127A,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
153,SQ109M,SQ109M,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
154,SQ117A,SQ117A,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
155,NC136A,NC136A,medium,21.15,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
156,OBSQ1A,OBSQ1A,medium,21.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
157,SM102A,SM102A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
158,SQ216A,SQ216A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
159,SQ148A,SQ148A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
160,SQ217A,SQ217A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
161,SM204A,SM204A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
162,NC137A,NC137A,medium,21.40,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
163,DB204A,DB204A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
164,SQ213A,SQ213A,medium,21.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
165,SQ138A,SQ138A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
166,SQ144A,SQ144A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
167,SQ108A,SQ108A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
168,SQ214A,SQ214A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
169,ST105A,ST105A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
170,SQ137A,SQ137A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
171,SQ225A,SQ225A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
172,SQ136A,SQ136A,medium,21.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
173,RL118A,RL118A,medium,21.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
174,RL105A,RL105A,medium,21.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
175,ST112M,ST112M,medium,21.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
176,SQ126A,SQ126A,medium,21.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
177,SG202A,SG202A,medium,21.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
178,RL211A,RL211A,medium,22.15,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
179,IX120A,IX120A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
180,RL119A,RL119A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
181,RW101A,RW101A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
182,SQ112A,SQ112A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
183,SQ215A,SQ215A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
184,SQ228A,SQ228A,medium,22.15,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
185,SM103A,SM103A,medium,22.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
186,IC108A,IC108A,medium,22.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
187,NC244A,NC244A,medium,22.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
188,NC215A,NC215A,medium,22.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
189,IX118A,IX118A,medium,22.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
190,IX115A,IX115A,medium,22.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
191,IX116A,IX116A,medium,22.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
192,IX117A,IX117A,medium,22.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
193,IX114A,IX114A,medium,22.90,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
194,NC135A,NC135A,medium,23.15,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
195,SQ220A,SQ220A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
196,SQ221A,SQ221A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
197,SQ107A,SQ107A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
198,SQ218A,SQ218A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
199,SQ222A,SQ222A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
200,NC239A,NC239A,medium,23.40,True,rule-based,True,FAIL,1 check(s) failed: body_non_trivial.,True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
201,SQ223A,SQ223A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
202,SQ219A,SQ219A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
203,IX119A,IX119A,medium,23.40,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
204,SQ122A,SQ122A,medium,23.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
205,SQ208M,SQ208M,medium,23.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
206,SM104A,SM104A,medium,23.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
207,RL110A,RL110A,medium,23.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
208,SM202A,SM202A,medium,23.65,True,rule-based,True,STRUCTURAL_PASS,"4 structural check(s) passed; behavioural checks skipped due to environment (python_smoke, execution_match, llm_judge).",True,1.0,1.0,False,,"skipped: openai: judge call failed (Error code: 429 - {'error': {'message': 'You exceeded your current quota, please che"
