idx,program_id,record_id,tier,complexity,stage1_ok,stage2_source,stage3_ran,verdict,verdict_summary,syntax_ok,paragraph_score,identifier_score,judge_ran,judge_score,judge_detail
157,RL212A,RL212A,medium,17.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
158,NC210A,NC210A,medium,17.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
159,SQ205A,SQ205A,medium,17.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
160,IC234A,IC234A,medium,18.00,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
161,IC213A,IC213A,medium,18.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.971,1.0,,,
162,SQ115A,SQ115A,medium,18.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
163,OBSQ4A,OBSQ4A,medium,18.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
164,IX111A,IX111A,medium,18.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
165,SQ211A,SQ211A,medium,18.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.971,1.0,,,
166,IC114A,IC114A,medium,18.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
167,IC209A,IC209A,medium,18.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
168,SQ131A,SQ131A,medium,18.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.972,1.0,,,
169,RL213A,RL213A,medium,18.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
170,IC112A,IC112A,medium,18.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
171,SQ121A,SQ121A,medium,18.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
172,SQ224A,SQ224A,medium,18.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
173,SQ204A,SQ204A,medium,18.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
174,OBSQ3A,OBSQ3A,medium,19.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
175,RL210A,RL210A,medium,19.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.976,1.0,,,
176,IX110A,IX110A,medium,19.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
177,OBSQ5A,OBSQ5A,medium,19.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
178,RW102A,RW102A,medium,19.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
179,SQ203A,SQ203A,medium,19.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
180,IC233A,IC233A,medium,19.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
181,IC226A,IC226A,medium,20.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.972,1.0,,,
182,IC228A,IC228A,medium,20.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.973,1.0,,,
183,SQ132A,SQ132A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
184,IX218A,IX218A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
185,SQ153A,SQ153A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
186,IC101A,IC101A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
187,SQ151A,SQ151A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
188,RL116A,RL116A,medium,20.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
189,SQ135A,SQ135A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
190,SQ142A,SQ142A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
191,SQ152A,SQ152A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
192,SQ129A,SQ129A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
193,SQ128A,SQ128A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
194,SQ141A,SQ141A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
195,SQ229A,SQ229A,medium,20.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
196,SQ206A,SQ206A,medium,20.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
197,SQ139A,SQ139A,medium,20.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
198,SQ125A,SQ125A,medium,20.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
199,SQ147A,SQ147A,medium,20.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
200,SQ140A,SQ140A,medium,20.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
201,SQ110M,SQ110M,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
202,IX217A,IX217A,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
203,SQ127A,SQ127A,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
204,SQ109M,SQ109M,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
205,SQ117A,SQ117A,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
206,NC136A,NC136A,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
207,OBSQ1A,OBSQ1A,medium,21.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
208,SM102A,SM102A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
209,SQ216A,SQ216A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
210,SQ148A,SQ148A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
211,SQ217A,SQ217A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
212,SM204A,SM204A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
213,NC137A,NC137A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
214,DB204A,DB204A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
215,SQ213A,SQ213A,medium,21.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
216,SQ138A,SQ138A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
217,SQ144A,SQ144A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
218,SQ108A,SQ108A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
219,SQ214A,SQ214A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
220,ST105A,ST105A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
221,SQ137A,SQ137A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
222,SQ225A,SQ225A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
223,SQ136A,SQ136A,medium,21.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
224,RL118A,RL118A,medium,21.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
225,RL105A,RL105A,medium,21.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
226,ST112M,ST112M,medium,21.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.968,1.0,,,
227,SQ126A,SQ126A,medium,21.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
228,SG202A,SG202A,medium,21.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
229,RL211A,RL211A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
230,IX120A,IX120A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
231,RL119A,RL119A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
232,RW101A,RW101A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
233,SQ112A,SQ112A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
234,SQ215A,SQ215A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
235,SQ228A,SQ228A,medium,22.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
236,SM103A,SM103A,medium,22.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
237,IC108A,IC108A,medium,22.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
238,NC244A,NC244A,medium,22.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
239,NC215A,NC215A,medium,22.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
240,IX118A,IX118A,medium,22.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
241,IX115A,IX115A,medium,22.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
242,IX116A,IX116A,medium,22.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
243,IX117A,IX117A,medium,22.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
244,IX114A,IX114A,medium,22.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
245,NC135A,NC135A,medium,23.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
246,SQ220A,SQ220A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
247,SQ221A,SQ221A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
248,SQ107A,SQ107A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
249,SQ218A,SQ218A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
250,SQ222A,SQ222A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
251,NC239A,NC239A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
252,SQ223A,SQ223A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
253,SQ219A,SQ219A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
254,IX119A,IX119A,medium,23.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
255,SQ122A,SQ122A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
256,SQ208M,SQ208M,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
257,SM104A,SM104A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
258,RL110A,RL110A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
259,SM202A,SM202A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.965,1.0,,,
260,IX113A,IX113A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
261,SM101A,SM101A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
262,IX206A,IX206A,medium,23.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
263,RL206A,RL206A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
264,IX121A,IX121A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
265,ST137A,ST137A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
266,SG103A,SG103A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
267,IF115A,IF115A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
268,IF105A,IF105A,medium,23.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
269,NC219A,NC219A,medium,24.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
270,IF113A,IF113A,medium,24.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
271,NC114M,NC114M,medium,24.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
272,IF109A,IF109A,medium,24.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
273,IF112A,IF112A,medium,24.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
274,RL103A,RL103A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
275,NC131A,NC131A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
276,RL203A,RL203A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
277,RL208A,RL208A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.974,1.0,,,
278,NC141A,NC141A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
279,RL117A,RL117A,medium,24.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
280,IF131A,IF131A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
281,IC207A,IC207A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
282,ST146A,ST146A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
283,ST111A,ST111A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
284,ST124A,ST124A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
285,NC111A,NC111A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
286,IX207A,IX207A,medium,24.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
287,SQ102A,SQ102A,medium,24.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
288,SQ104A,SQ104A,medium,24.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
289,NC254A,NC254A,medium,24.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
290,IX205A,IX205A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.983,1.0,,,
291,IX203A,IX203A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
292,RL104A,RL104A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.976,1.0,,,
293,RL112A,RL112A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.976,1.0,,,
294,RL204A,RL204A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.976,1.0,,,
295,NC205A,NC205A,medium,25.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
296,RL102A,RL102A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.975,1.0,,,
297,RL109A,RL109A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.977,1.0,,,
298,IX202A,IX202A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.978,1.0,,,
299,RL202A,RL202A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.975,1.0,,,
300,ST134A,ST134A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
301,IX102A,IX102A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
302,IX103A,IX103A,medium,25.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
303,IF110A,IF110A,medium,25.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
304,RL113A,RL113A,medium,25.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
305,SQ212A,SQ212A,medium,25.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
306,IF127A,IF127A,medium,25.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
307,NC236A,NC236A,medium,25.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
308,CM105M,CM105M,medium,25.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.976,1.0,,,
309,NC245A,NC245A,medium,25.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
310,IX204A,IX204A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
311,RL115A,RL115A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.979,1.0,,,
312,IX104A,IX104A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.981,1.0,,,
